"seed","criterion","method","nrmse_test","nrmse_cal","coverage","n_test","n_in","width","max_log10_cond","pmm2_share","pmm3_share","best_layer","n_train","n_val"
75017,"MSE","LSE",3.33823165162871,3.36909336746089,0.96931659693166,2151,2085,4.42420516890902,4.70146185390234,0,0,3,2100,700
75017,"MSE","ridge-LSE",3.34003775587042,3.36750894967679,0.96792189679219,2151,2082,4.42456981411623,4.7034729244088,0,0,3,2100,700
75017,"MSE","Huber",3.00630706193697,3.21707090162758,0.922826592282659,2151,1985,4.32969256536843,4.62698951326677,0,0,3,2100,700
75017,"MSE","L1",3.42775686554077,2.83938004432511,0.911668991166899,2151,1961,3.97434125655005,4.30220913000507,0,0,3,2100,700
75017,"ReserveTW4","PMM",5.36119911573387,4.10028120285743,0.716410971641097,2151,1541,5.12783404023133,3.77591563784704,0.888888888888889,0,3,2100,700
75017,"ReserveTW4","LSE",3.33823165162871,3.36909336746089,0.96931659693166,2151,2085,4.42420516890902,4.70146185390234,0,0,3,2100,700
75017,"ReserveTW4","ridge-LSE",3.34003775587042,3.36750894967679,0.96792189679219,2151,2082,4.42456981411623,4.7034729244088,0,0,3,2100,700
75017,"ReserveTW4","Huber",3.00630706193697,3.21707090162758,0.922826592282659,2151,1985,4.32969256536843,4.62698951326677,0,0,3,2100,700
75017,"ReserveTW4","L1",3.42775686554077,2.83938004432511,0.911668991166899,2151,1961,3.97434125655005,4.30220913000507,0,0,3,2100,700
75018,"MSE","PMM",4.36341993444781,4.343345220185,0.94514179451418,2151,2033,5.24857783708811,4.29683481510369,0.666666666666667,0,3,2100,700
75018,"MSE","LSE",4.67092404684214,3.95642417928328,0.887494188749419,2151,1909,5.03428590564835,4.52872014424025,0,0,3,2100,700
75018,"MSE","ridge-LSE",4.68675662165827,3.95841266437663,0.883774988377499,2151,1901,5.0314258050948,4.53634373923622,0,0,3,2100,700
75018,"MSE","Huber",4.23092402279527,3.89266442683064,0.95304509530451,2151,2050,5.08347719925407,4.49958031379111,0,0,3,2100,700
75018,"MSE","L1",3.15312441335733,3.41378286695893,0.97907949790795,2151,2106,4.57368240238137,3.58051348238501,0,0,3,2100,700
75018,"ReserveTW4","PMM",4.36341993444781,4.343345220185,0.94514179451418,2151,2033,5.24857783708811,4.29683481510369,0.666666666666667,0,3,2100,700
75018,"ReserveTW4","LSE",4.67092404684214,3.95642417928328,0.887494188749419,2151,1909,5.03428590564835,4.52872014424025,0,0,3,2100,700
75018,"ReserveTW4","ridge-LSE",4.68675662165827,3.95841266437663,0.883774988377499,2151,1901,5.0314258050948,4.53634373923622,0,0,3,2100,700
75018,"ReserveTW4","Huber",4.23092402279527,3.89266442683064,0.95304509530451,2151,2050,5.08347719925407,4.49958031379111,0,0,3,2100,700
75018,"ReserveTW4","L1",3.15312441335733,3.41378286695893,0.97907949790795,2151,2106,4.57368240238137,3.58051348238501,0,0,3,2100,700
75019,"MSE","PMM",6.05244420035714,4.1440979239611,0.530915853091585,2151,1142,5.17417697077222,3.763491186795,0.666666666666667,0,3,2100,700
75019,"MSE","LSE",3.99662312582454,3.59859838514838,0.927940492794049,2151,1996,4.65029785761025,4.59903264655566,0,0,3,2100,700
75019,"MSE","ridge-LSE",4.00716914795301,3.59931320222505,0.927010692701069,2151,1994,4.65331554844835,3.75468729060748,0,0,3,2100,700
75019,"MSE","Huber",3.35978690569408,3.47888528378896,0.97954439795444,2151,2107,4.70129571718008,3.76903326575475,0,0,3,2100,700
75019,"MSE","L1",1.79507846133663,2.84999382325424,0.99349139934914,2151,2137,4.02933255007397,3.76047737951596,0,0,3,2100,700
75019,"ReserveTW4","PMM",6.05244420035714,4.1440979239611,0.530915853091585,2151,1142,5.17417697077222,3.763491186795,0.666666666666667,0,3,2100,700
