"rep","tail_weight","estimator","claim_decile","n","observed_sum","predicted_sum","reserve_error","observed_mean","predicted_mean"
4,2,"LSE",2,100,34846.66,256953.784630576,6.3738425613983,348.4666,2569.53784630576
4,2,"LSE",3,100,63466.11,236646.353864273,2.72870424647536,634.6611,2366.46353864273
4,2,"LSE",4,100,103779.84,240288.921210403,1.31537186037676,1037.7984,2402.88921210403
4,2,"LSE",5,100,115435.03,234293.304131768,1.02965515867903,1154.3503,2342.93304131768
4,2,"LSE",6,100,119003.39,243926.748183199,1.04974621465152,1190.0339,2439.26748183199
4,2,"LSE",7,100,124492.02,242363.629336225,0.946820602125544,1244.9202,2423.63629336225
4,2,"LSE",8,100,163794.05,233847.680614503,0.427693378449971,1637.9405,2338.47680614503
4,2,"LSE",9,100,259160.42,242129.586106553,-0.065715412459382,2591.6042,2421.29586106553
4,2,"LSE",10,100,2773582.73,246361.492820655,-0.911175718627057,27735.8273,2463.61492820655
4,2,"Huber",1,100,7863.66,111289.917115581,13.1524324698144,78.6366,1112.89917115581
4,2,"Huber",2,100,34846.66,112104.691065996,2.21708568528507,348.4666,1121.04691065996
4,2,"Huber",3,100,63466.11,113103.861719187,0.782114292481247,634.6611,1131.03861719187
4,2,"Huber",4,100,103779.84,111506.294094801,0.0744504336757632,1037.7984,1115.06294094801
4,2,"Huber",5,100,115435.03,112644.362379833,-0.0241752232417368,1154.3503,1126.44362379833
4,2,"Huber",6,100,119003.39,111908.478073854,-0.0596194102213905,1190.0339,1119.08478073854
4,2,"Huber",7,100,124492.02,111917.459382706,-0.101006961067016,1244.9202,1119.17459382706
4,2,"Huber",8,100,163794.05,116386.890121225,-0.289431514018822,1637.9405,1163.86890121225
4,2,"Huber",9,100,259160.42,115207.508740246,-0.555458704920118,2591.6042,1152.07508740246
4,2,"Huber",10,100,2773582.73,118377.258112992,-0.957319730602378,27735.8273,1183.77258112992
4,2,"L1",1,100,7863.66,116990.48769789,13.8773583417759,78.6366,1169.9048769789
4,2,"L1",2,100,34846.66,117406.8534204,2.36924265970972,348.4666,1174.068534204
4,2,"L1",3,100,63466.11,117178.215952373,0.846311613432323,634.6611,1171.78215952373
4,2,"L1",4,100,103779.84,117305.341038132,0.130328790621878,1037.7984,1173.05341038132
4,2,"L1",5,100,115435.03,118460.021940182,0.0262051470873417,1154.3503,1184.60021940182
4,2,"L1",6,100,119003.39,117350.589532812,-0.0138886839037738,1190.0339,1173.50589532813
4,2,"L1",7,100,124492.02,117648.529654218,-0.054971317404775,1244.9202,1176.48529654218
4,2,"L1",8,100,163794.05,117418.141483931,-0.283135489451959,1637.9405,1174.18141483931
4,2,"L1",9,100,259160.42,117531.650247732,-0.546490740184277,2591.6042,1175.31650247732
4,2,"L1",10,100,2773582.73,117569.958568359,-0.957610798013456,27735.8273,1175.69958568359
4,4,"PMM-auto",1,100,7863.66,231327.993323416,28.417344254891,78.6366,2313.27993323416
4,4,"PMM-auto",2,100,34846.66,254951.843667621,6.31639255147039,348.4666,2549.51843667621
4,4,"PMM-auto",3,100,63466.11,237380.938066846,2.74027867891771,634.6611,2373.80938066846
4,4,"PMM-auto",4,100,103779.84,239544.843712445,1.30820209120042,1037.7984,2395.44843712445
4,4,"PMM-auto",5,100,115435.03,239424.984099987,1.07411029476916,1154.3503,2394.24984099987
4,4,"PMM-auto",6,100,119003.39,231531.140323344,0.945584410018439,1190.0339,2315.31140323344
4,4,"PMM-auto",7,100,124492.02,237185.813648467,0.905229055231552,1244.9202,2371.85813648467
4,4,"PMM-auto",8,100,163794.05,243889.356260271,0.489000096525307,1637.9405,2438.89356260271
4,4,"PMM-auto",9,100,259160.42,236127.821659161,-0.088873904205121,2591.6042,2361.27821659161
4,4,"PMM-auto",10,100,2773582.73,247965.892106006,-0.910597261288108,27735.8273,2479.65892106006
4,4,"PMM-relaxed",1,100,7863.66,231327.993323416,28.417344254891,78.6366,2313.27993323416
4,4,"PMM-relaxed",2,100,34846.66,254951.843667621,6.31639255147039,348.4666,2549.51843667621
4,4,"PMM-relaxed",3,100,63466.11,237380.938066846,2.74027867891771,634.6611,2373.80938066846
4,4,"PMM-relaxed",4,100,103779.84,239544.843712445,1.30820209120042,1037.7984,2395.44843712445
4,4,"PMM-relaxed",5,100,115435.03,239424.984099987,1.07411029476916,1154.3503,2394.24984099987
4,4,"PMM-relaxed",6,100,119003.39,231531.140323344,0.945584410018439,1190.0339,2315.31140323344
4,4,"PMM-relaxed",7,100,124492.02,237185.813648467,0.905229055231552,1244.9202,2371.85813648467
4,4,"PMM-relaxed",8,100,163794.05,243889.356260271,0.489000096525307,1637.9405,2438.89356260271
4,4,"PMM-relaxed",9,100,259160.42,236127.821659161,-0.088873904205121,2591.6042,2361.27821659161
4,4,"PMM-relaxed",10,100,2773582.73,247965.892106006,-0.910597261288108,27735.8273,2479.65892106006
4,4,"LSE",1,100,7863.66,229521.440763384,28.1876099377878,78.6366,2295.21440763384
4,4,"LSE",2,100,34846.66,255589.852815989,6.33470159883296,348.4666,2555.89852815989
4,4,"LSE",3,100,63466.11,236599.838321471,2.72797132708261,634.6611,2365.99838321471
4,4,"LSE",4,100,103779.84,240583.912756057,1.31821433484632,1037.7984,2405.83912756057
4,4,"LSE",5,100,115435.03,239246.685309914,1.07256571345729,1154.3503,2392.46685309914
4,4,"LSE",6,100,119003.39,232706.371483625,0.955460020791212,1190.0339,2327.06371483625
4,4,"LSE",7,100,124492.02,240360.507050972,0.930730235166655,1244.9202,2403.60507050972
4,4,"LSE",8,100,163794.05,242471.967038745,0.480346612338757,1637.9405,2424.71967038745
4,4,"LSE",9,100,259160.42,238422.312738259,-0.0800203490245205,2591.6042,2384.22312738259
4,4,"LSE",10,100,2773582.73,249996.676391499,-0.90986507318226,27735.8273,2499.96676391499
4,4,"Huber",1,100,7863.66,111289.917115581,13.1524324698144,78.6366,1112.89917115581
4,4,"Huber",2,100,34846.66,112104.691065996,2.21708568528507,348.4666,1121.04691065996
4,4,"Huber",3,100,63466.11,113103.861719187,0.782114292481247,634.6611,1131.03861719187
4,4,"Huber",4,100,103779.84,111506.294094801,0.0744504336757632,1037.7984,1115.06294094801
4,4,"Huber",5,100,115435.03,112644.362379833,-0.0241752232417368,1154.3503,1126.44362379833
4,4,"Huber",6,100,119003.39,111908.478073854,-0.0596194102213905,1190.0339,1119.08478073854
4,4,"Huber",7,100,124492.02,111917.459382706,-0.101006961067016,1244.9202,1119.17459382706
4,4,"Huber",8,100,163794.05,116386.890121225,-0.289431514018822,1637.9405,1163.86890121225
4,4,"Huber",9,100,259160.42,115207.508740246,-0.555458704920118,2591.6042,1152.07508740246
4,4,"Huber",10,100,2773582.73,118377.258112992,-0.957319730602378,27735.8273,1183.77258112992
4,4,"L1",1,100,7863.66,117208.943023189,13.9051387042661,78.6366,1172.08943023189
4,4,"L1",2,100,34846.66,117302.989567749,2.36626206264097,348.4666,1173.02989567749
4,4,"L1",3,100,63466.11,117406.948854811,0.849915629850498,634.6611,1174.06948854811
4,4,"L1",4,100,103779.84,117534.038217971,0.13253246697982,1037.7984,1175.34038217971
4,4,"L1",5,100,115435.03,116554.523139119,0.00969803654158374,1154.3503,1165.54523139119
4,4,"L1",6,100,119003.39,117385.04095685,-0.0135991843858397,1190.0339,1173.8504095685
4,4,"L1",7,100,124492.02,117366.262718859,-0.0572386670337685,1244.9202,1173.66262718859
4,4,"L1",8,100,163794.05,117777.758584408,-0.280939945105408,1637.9405,1177.77758584408
4,4,"L1",9,100,259160.42,117590.101766889,-0.546265198339742,2591.6042,1175.90101766889
4,4,"L1",10,100,2773582.73,118058.150613621,-0.957434783056346,27735.8273,1180.58150613621
4,8,"PMM-auto",1,100,7863.66,231327.993323416,28.417344254891,78.6366,2313.27993323416
4,8,"PMM-auto",2,100,34846.66,254951.843667621,6.31639255147039,348.4666,2549.51843667621
4,8,"PMM-auto",3,100,63466.11,237380.938066846,2.74027867891771,634.6611,2373.80938066846
4,8,"PMM-auto",4,100,103779.84,239544.843712445,1.30820209120042,1037.7984,2395.44843712445
4,8,"PMM-auto",5,100,115435.03,239424.984099987,1.07411029476916,1154.3503,2394.24984099987
4,8,"PMM-auto",6,100,119003.39,231531.140323344,0.945584410018439,1190.0339,2315.31140323344
4,8,"PMM-auto",7,100,124492.02,237185.813648467,0.905229055231552,1244.9202,2371.85813648467
4,8,"PMM-auto",8,100,163794.05,243889.356260271,0.489000096525307,1637.9405,2438.89356260271
4,8,"PMM-auto",9,100,259160.42,236127.821659161,-0.088873904205121,2591.6042,2361.27821659161
4,8,"PMM-auto",10,100,2773582.73,247965.892106006,-0.910597261288108,27735.8273,2479.65892106006
4,8,"PMM-relaxed",1,100,7863.66,231327.993323416,28.417344254891,78.6366,2313.27993323416
4,8,"PMM-relaxed",2,100,34846.66,254951.843667621,6.31639255147039,348.4666,2549.51843667621
4,8,"PMM-relaxed",3,100,63466.11,237380.938066846,2.74027867891771,634.6611,2373.80938066846
4,8,"PMM-relaxed",4,100,103779.84,239544.843712445,1.30820209120042,1037.7984,2395.44843712445
4,8,"PMM-relaxed",5,100,115435.03,239424.984099987,1.07411029476916,1154.3503,2394.24984099987
4,8,"PMM-relaxed",6,100,119003.39,231531.140323344,0.945584410018439,1190.0339,2315.31140323344
4,8,"PMM-relaxed",7,100,124492.02,237185.813648467,0.905229055231552,1244.9202,2371.85813648467
4,8,"PMM-relaxed",8,100,163794.05,243889.356260271,0.489000096525307,1637.9405,2438.89356260271
4,8,"PMM-relaxed",9,100,259160.42,236127.821659161,-0.088873904205121,2591.6042,2361.27821659161
4,8,"PMM-relaxed",10,100,2773582.73,247965.892106006,-0.910597261288108,27735.8273,2479.65892106006
4,8,"LSE",1,100,7863.66,229521.440763384,28.1876099377878,78.6366,2295.21440763384
4,8,"LSE",2,100,34846.66,255589.852815989,6.33470159883296,348.4666,2555.89852815989
4,8,"LSE",3,100,63466.11,236599.838321471,2.72797132708261,634.6611,2365.99838321471
4,8,"LSE",4,100,103779.84,240583.912756057,1.31821433484632,1037.7984,2405.83912756057
4,8,"LSE",5,100,115435.03,239246.685309914,1.07256571345729,1154.3503,2392.46685309914
4,8,"LSE",6,100,119003.39,232706.371483625,0.955460020791212,1190.0339,2327.06371483625
4,8,"LSE",7,100,124492.02,240360.507050972,0.930730235166655,1244.9202,2403.60507050972
4,8,"LSE",8,100,163794.05,242471.967038745,0.480346612338757,1637.9405,2424.71967038745
4,8,"LSE",9,100,259160.42,238422.312738259,-0.0800203490245205,2591.6042,2384.22312738259
4,8,"LSE",10,100,2773582.73,249996.676391499,-0.90986507318226,27735.8273,2499.96676391499
4,8,"Huber",1,100,7863.66,111289.917115581,13.1524324698144,78.6366,1112.89917115581
4,8,"Huber",2,100,34846.66,112104.691065996,2.21708568528507,348.4666,1121.04691065996
4,8,"Huber",3,100,63466.11,113103.861719187,0.782114292481247,634.6611,1131.03861719187
4,8,"Huber",4,100,103779.84,111506.294094801,0.0744504336757632,1037.7984,1115.06294094801
4,8,"Huber",5,100,115435.03,112644.362379833,-0.0241752232417368,1154.3503,1126.44362379833
4,8,"Huber",6,100,119003.39,111908.478073854,-0.0596194102213905,1190.0339,1119.08478073854
4,8,"Huber",7,100,124492.02,111917.459382706,-0.101006961067016,1244.9202,1119.17459382706
4,8,"Huber",8,100,163794.05,116386.890121225,-0.289431514018822,1637.9405,1163.86890121225
4,8,"Huber",9,100,259160.42,115207.508740246,-0.555458704920118,2591.6042,1152.07508740246
4,8,"Huber",10,100,2773582.73,118377.258112992,-0.957319730602378,27735.8273,1183.77258112992
4,8,"L1",1,100,7863.66,115815.206673335,13.727901088467,78.6366,1158.15206673335
4,8,"L1",2,100,34846.66,116269.863693284,2.33661428938336,348.4666,1162.69863693284
4,8,"L1",3,100,63466.11,116421.032397244,0.834381095631108,634.6611,1164.21032397244
4,8,"L1",4,100,103779.84,116285.756348309,0.120504293977608,1037.7984,1162.85756348309
4,8,"L1",5,100,115435.03,116230.289137927,0.00688923577121248,1154.3503,1162.30289137927
4,8,"L1",6,100,119003.39,116145.797039465,-0.0240127021636498,1190.0339,1161.45797039465
4,8,"L1",7,100,124492.02,116295.327273617,-0.0658411095456797,1244.9202,1162.95327273617
4,8,"L1",8,100,163794.05,117258.955975908,-0.284107353253014,1637.9405,1172.58955975908
4,8,"L1",9,100,259160.42,116656.743480545,-0.549866667600919,2591.6042,1166.56743480545
4,8,"L1",10,100,2773582.73,117160.59972462,-0.9577583900933,27735.8273,1171.6059972462
4,16,"PMM-auto",1,100,7863.66,231327.993323416,28.417344254891,78.6366,2313.27993323416
4,16,"PMM-auto",2,100,34846.66,254951.843667621,6.31639255147039,348.4666,2549.51843667621
4,16,"PMM-auto",3,100,63466.11,237380.938066846,2.74027867891771,634.6611,2373.80938066846
4,16,"PMM-auto",4,100,103779.84,239544.843712445,1.30820209120042,1037.7984,2395.44843712445
4,16,"PMM-auto",5,100,115435.03,239424.984099987,1.07411029476916,1154.3503,2394.24984099987
4,16,"PMM-auto",6,100,119003.39,231531.140323344,0.945584410018439,1190.0339,2315.31140323344
4,16,"PMM-auto",7,100,124492.02,237185.813648467,0.905229055231552,1244.9202,2371.85813648467
4,16,"PMM-auto",8,100,163794.05,243889.356260271,0.489000096525307,1637.9405,2438.89356260271
4,16,"PMM-auto",9,100,259160.42,236127.821659161,-0.088873904205121,2591.6042,2361.27821659161
4,16,"PMM-auto",10,100,2773582.73,247965.892106006,-0.910597261288108,27735.8273,2479.65892106006
4,16,"PMM-relaxed",1,100,7863.66,231327.993323416,28.417344254891,78.6366,2313.27993323416
4,16,"PMM-relaxed",2,100,34846.66,254951.843667621,6.31639255147039,348.4666,2549.51843667621
4,16,"PMM-relaxed",3,100,63466.11,237380.938066846,2.74027867891771,634.6611,2373.80938066846
4,16,"PMM-relaxed",4,100,103779.84,239544.843712445,1.30820209120042,1037.7984,2395.44843712445
4,16,"PMM-relaxed",5,100,115435.03,239424.984099987,1.07411029476916,1154.3503,2394.24984099987
4,16,"PMM-relaxed",6,100,119003.39,231531.140323344,0.945584410018439,1190.0339,2315.31140323344
4,16,"PMM-relaxed",7,100,124492.02,237185.813648467,0.905229055231552,1244.9202,2371.85813648467
4,16,"PMM-relaxed",8,100,163794.05,243889.356260271,0.489000096525307,1637.9405,2438.89356260271
4,16,"PMM-relaxed",9,100,259160.42,236127.821659161,-0.088873904205121,2591.6042,2361.27821659161
4,16,"PMM-relaxed",10,100,2773582.73,247965.892106006,-0.910597261288108,27735.8273,2479.65892106006
4,16,"LSE",1,100,7863.66,229521.440763384,28.1876099377878,78.6366,2295.21440763384
4,16,"LSE",2,100,34846.66,255589.852815989,6.33470159883296,348.4666,2555.89852815989
4,16,"LSE",3,100,63466.11,236599.838321471,2.72797132708261,634.6611,2365.99838321471
4,16,"LSE",4,100,103779.84,240583.912756057,1.31821433484632,1037.7984,2405.83912756057
4,16,"LSE",5,100,115435.03,239246.685309914,1.07256571345729,1154.3503,2392.46685309914
4,16,"LSE",6,100,119003.39,232706.371483625,0.955460020791212,1190.0339,2327.06371483625
4,16,"LSE",7,100,124492.02,240360.507050972,0.930730235166655,1244.9202,2403.60507050972
4,16,"LSE",8,100,163794.05,242471.967038745,0.480346612338757,1637.9405,2424.71967038745
4,16,"LSE",9,100,259160.42,238422.312738259,-0.0800203490245205,2591.6042,2384.22312738259
4,16,"LSE",10,100,2773582.73,249996.676391499,-0.90986507318226,27735.8273,2499.96676391499
4,16,"Huber",1,100,7863.66,111289.917115581,13.1524324698144,78.6366,1112.89917115581
4,16,"Huber",2,100,34846.66,112104.691065996,2.21708568528507,348.4666,1121.04691065996
4,16,"Huber",3,100,63466.11,113103.861719187,0.782114292481247,634.6611,1131.03861719187
4,16,"Huber",4,100,103779.84,111506.294094801,0.074450433675763,1037.7984,1115.06294094801
4,16,"Huber",5,100,115435.03,112644.362379833,-0.0241752232417368,1154.3503,1126.44362379833
4,16,"Huber",6,100,119003.39,111908.478073854,-0.0596194102213906,1190.0339,1119.08478073854
4,16,"Huber",7,100,124492.02,111917.459382706,-0.101006961067016,1244.9202,1119.17459382706
4,16,"Huber",8,100,163794.05,116386.890121225,-0.289431514018822,1637.9405,1163.86890121225
4,16,"Huber",9,100,259160.42,115207.508740246,-0.555458704920118,2591.6042,1152.07508740246
4,16,"Huber",10,100,2773582.73,118377.258112992,-0.957319730602378,27735.8273,1183.77258112992
4,16,"L1",1,100,7863.66,117248.655943964,13.910188887104,78.6366,1172.48655943964
4,16,"L1",2,100,34846.66,116918.280072952,2.35522199467472,348.4666,1169.18280072952
4,16,"L1",3,100,63466.11,116932.864748994,0.842445751740472,634.6611,1169.32864748994
4,16,"L1",4,100,103779.84,116989.004347459,0.127280638970531,1037.7984,1169.89004347459
4,16,"L1",5,100,115435.03,117024.944357406,0.0137732398684054,1154.3503,1170.24944357406
4,16,"L1",6,100,119003.39,117050.423116221,-0.0164110189111324,1190.0339,1170.50423116221
4,16,"L1",7,100,124492.02,117036.342302646,-0.0598888000801489,1244.9202,1170.36342302646
4,16,"L1",8,100,163794.05,117509.794810794,-0.282575925005857,1637.9405,1175.09794810795
4,16,"L1",9,100,259160.42,117171.169259203,-0.547881697138774,2591.6042,1171.71169259203
4,16,"L1",10,100,2773582.73,117919.088631363,-0.957484921089279,27735.8273,1179.19088631363
5,1,"PMM-auto",1,100,6817.31,363728.297711495,52.3536391496786,68.1731,3637.28297711495
5,1,"PMM-auto",2,100,31795.01,455506.627003561,13.3263558339362,317.9501,4555.06627003561
5,1,"PMM-auto",3,100,65628.23,579703.153384461,7.83313710250088,656.2823,5797.03153384462
5,1,"PMM-auto",4,100,103595.48,275625.487909844,1.66059376248697,1035.9548,2756.25487909844
5,1,"PMM-auto",5,100,114666.12,540371.519799465,3.7125647907112,1146.6612,5403.71519799465
5,1,"PMM-auto",6,100,118292.86,277138.336307542,1.34281541850913,1182.9286,2771.38336307541
5,1,"PMM-auto",7,100,121394.14,281228.830128931,1.31665902595406,1213.9414,2812.28830128931
5,1,"PMM-auto",8,100,148900.07,348630.346361607,1.34137127243531,1489.0007,3486.30346361607
5,1,"PMM-auto",9,100,236725.19,313193.476420508,0.32302555727385,2367.2519,3131.93476420508
5,1,"PMM-auto",10,100,1518886.55,304152.415300554,-0.799753039290161,15188.8655,3041.52415300554
5,1,"PMM-relaxed",1,100,6817.31,363728.297711495,52.3536391496786,68.1731,3637.28297711495
5,1,"PMM-relaxed",2,100,31795.01,455506.627003561,13.3263558339362,317.9501,4555.06627003561
5,1,"PMM-relaxed",3,100,65628.23,579703.153384461,7.83313710250088,656.2823,5797.03153384462
5,1,"PMM-relaxed",4,100,103595.48,275625.487909844,1.66059376248697,1035.9548,2756.25487909844
5,1,"PMM-relaxed",5,100,114666.12,540371.519799465,3.7125647907112,1146.6612,5403.71519799465
5,1,"PMM-relaxed",6,100,118292.86,277138.336307542,1.34281541850913,1182.9286,2771.38336307541
5,1,"PMM-relaxed",7,100,121394.14,281228.830128931,1.31665902595406,1213.9414,2812.28830128931
5,1,"PMM-relaxed",8,100,148900.07,348630.346361607,1.34137127243531,1489.0007,3486.30346361607
5,1,"PMM-relaxed",9,100,236725.19,313193.476420508,0.32302555727385,2367.2519,3131.93476420508
5,1,"PMM-relaxed",10,100,1518886.55,304152.415300554,-0.799753039290161,15188.8655,3041.52415300554
5,1,"LSE",1,100,6817.31,363728.297711495,52.3536391496786,68.1731,3637.28297711495
5,1,"LSE",2,100,31795.01,455506.627003561,13.3263558339362,317.9501,4555.06627003561
5,1,"LSE",3,100,65628.23,579703.153384461,7.83313710250088,656.2823,5797.03153384462
5,1,"LSE",4,100,103595.48,275625.487909844,1.66059376248697,1035.9548,2756.25487909844
5,1,"LSE",5,100,114666.12,540371.519799465,3.7125647907112,1146.6612,5403.71519799465
5,1,"LSE",6,100,118292.86,277138.336307542,1.34281541850913,1182.9286,2771.38336307541
5,1,"LSE",7,100,121394.14,281228.830128931,1.31665902595406,1213.9414,2812.28830128931
5,1,"LSE",8,100,148900.07,348630.346361607,1.34137127243531,1489.0007,3486.30346361607
5,1,"LSE",9,100,236725.19,313193.476420508,0.32302555727385,2367.2519,3131.93476420508
5,1,"LSE",10,100,1518886.55,304152.415300554,-0.799753039290161,15188.8655,3041.52415300554
5,1,"Huber",1,100,6817.31,115232.996986823,15.9030008884477,68.1731,1152.32996986823
5,1,"Huber",2,100,31795.01,118594.914695983,2.72998513590601,317.9501,1185.94914695983
5,1,"Huber",3,100,65628.23,116855.931448025,0.780574174376258,656.2823,1168.55931448025
